TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,POP_ESTIMATE_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Percent of Population Aged 60+,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,county_n,state_n
2922,11.87542779,10.95140315,9.377138946,9.445585216,10.02737851,14.57905544,15.70841889,10.26694045,7.768651608,95.65366188,0.513347023,1.984941821,0.376454483,0.06844627,1.403148528,2922,6.2,37.1,36.8,20.0,394,13.7,16.6,15.8,55626,51917,59335,1468,1426,42,2.9,55626,97.5,240.4,219.1,92.8,84.8,9.2,8.6,1.566596202,1.338065255,0.188786434,1.122782479,1.791815106,29.5,105,44.2,30.8,1096,41
5795,5.711820535,8.507333909,5.780845557,6.540120794,9.318377912,17.01466782,22.64020708,16.18636756,8.300258844,95.97929249,0.327868853,1.501294219,0.67299396,0.017256255,1.501294219,5795,7.4,40.7,34.4,17.5,810,14.1,25.0,21.9,40798,37818,43778,2110,1945,165,7.8,40798,72.0,287.0,249.7,97.8,87.6,7.9,6.7,2.562436755,2.193144399,0.083482102,4.298748539,3.491754882,44.6,131,52.6,36.3,881,22
14755,7.861741782,9.217214504,12.42290749,13.80548966,15.09318875,16.0894612,13.04642494,8.769908506,3.693663165,90.61335141,7.136563877,0.589630634,0.271094544,0.033886818,1.355472721,14755,25.1,38.7,23.4,12.9,3235,26.7,35.0,35.0,40195,35774,44616,4303,4053,250,5.8,40195,76.8,253.1,225.8,85.1,77.8,8.1,7.4,12.52756495,2.597922307,0.250638478,7.817741037,5.418150047,23.4,7,54.3,39.8,1473,42
38798,12.384659,12.37177174,12.15526574,11.81246456,11.2196505,13.58575184,12.66044641,8.771070674,5.038919532,63.18366926,34.31362441,0.556729728,0.435589463,0.025774524,1.484612609,38798,16.8,41.6,26.6,15.1,9764,26.0,34.5,32.6,35070,31143,38997,14668,13771,897,6.1,35070,73.0,260.3,231.8,84.1,75.8,9.1,7.8,19.68216846,6.385881221,1.31547488,20.87275648,14.91981636,25.0,119,55.1,41.2,440,18
232274,9.976148859,11.95140222,16.41122123,12.61613439,12.39269139,12.50118395,12.33457038,7.884222944,3.932424636,81.94158623,13.7001989,0.562697504,1.561517863,0.111936764,2.122062736,232274,7.1,21.6,32.1,39.3,34250,15.3,19.3,20.0,53419,50346,56492,120980,116493,4487,3.7,53419,99.1,255.0,223.5,86.2,78.1,7.1,6.2,105.5158469,94.8904436,2.505358247,113.0766602,90.01394273,22.2,129,37.7,30.3,1228,33
154475,13.79252306,13.84949021,14.42369315,13.09079139,11.84657712,12.22657388,10.87295679,6.346658035,3.550736365,59.7611264,37.59766953,0.307493122,1.047418676,0.046609484,1.239682797,154475,13.7,33.9,28.2,24.3,31790,21.3,30.3,28.8,44371,40807,47935,70364,66703,3661,5.2,44371,92.4,260.3,231.8,84.1,75.8,9.1,7.8,78.36494078,25.42551167,5.237589104,83.10529041,59.40354225,19.5,73,52.3,41.5,146,18
92101,8.441819307,13.93144483,24.40798688,10.86958882,9.797939219,10.29521938,11.78705986,6.872889545,3.59605216,86.46703076,1.210627463,0.843639048,7.117186567,0.266012313,4.095503849,92101,4.6,13.9,27.9,53.6,13739,15.8,11.9,9.9,63600,58874,68326,48345,46810,1535,3.2,63600,100.7,303.4,271.5,109.4,101.0,9.2,8.3,46.17452949,25.44983586,1.340621751,56.45995538,43.47130858,20.9,3,29.0,21.9,112,37
191659,10.49363714,13.01739026,15.87767859,10.86513026,10.15710194,13.58871746,12.60519986,7.764832332,5.630312169,86.01944078,6.24651073,0.26818464,4.427133607,0.06678528,2.971944965,191659,9.5,31.1,31.1,28.3,31406,17.3,23.9,22.7,50928,48379,53477,84592,80477,4115,4.9,50928,75.3,375.1,304.1,112.9,94.8,10.2,7.4,123.6815986,87.2175447,1.628034681,203.210112,63.5521972,24.4,7,43.3,31.0,1159,32
21763,9.405872352,11.95147728,12.15365529,10.94058724,11.98823692,13.65161053,15.06685659,9.796443505,5.045260304,95.9794146,1.534714883,0.528419795,0.500850067,0.045949547,1.410651105,21763,14.6,30.7,27.1,27.6,3502,17.0,23.0,22.4,44693,40167,49219,10144,9777,367,3.6,44693,82.9,255.0,223.5,86.2,78.1,7.1,6.2,9.886347054,8.890795888,0.234740485,10.59476031,8.4338903,28.5,115,44.8,32.2,44,33
45749,11.57183764,13.29427966,11.84943933,10.38711229,11.50626243,13.90194321,14.3478546,8.679971147,4.461299701,96.68189469,0.68416796,0.607663556,0.491814029,0.032787602,1.501672168,45749,11.7,38.5,32.8,17.0,5958,13.5,20.0,18.6,50388,46332,54444,20738,19904,834,4.0,50388,89.0,287.0,249.7,97.8,87.6,7.9,6.7,20.22932168,17.31391944,0.659054824,33.93674666,27.56588336,25.3,59,46.2,33.2,851,22
146027,9.865298883,15.04858691,19.04236888,11.33831415,12.36620625,12.47098139,11.04727208,6.042718127,2.778253337,76.62213152,11.81288392,0.610845939,8.278606011,0.071219706,2.604312901,146027,7.3,14.8,20.3,57.6,17045,12.4,10.8,9.2,71920,67416,76424,77797,75263,2534,3.3,71920,133.4,255.0,223.5,86.2,78.1,7.1,6.2,66.33614857,59.65612513,1.575079211,71.08951262,56.59034595,18.3,135,31.4,25.0,194,33
20127,11.40756198,13.00740299,10.98027525,10.91071695,12.56024246,14.22964177,13.51915338,8.823967804,4.561037412,97.52571173,0.794952055,0.372633776,0.173895762,0.024842252,1.107964426,20127,10.8,40.7,31.2,17.2,1756,8.8,11.9,10.7,57092,52306,61878,10264,9928,336,3.3,57092,102.5,230.8,212.0,80.3,74.4,6.5,6.1,10.38550479,2.541486112,0.397013215,7.91319522,9.994506923,25.3,15,47.8,37.5,115,14
7310,11.47742818,12.66757866,9.863201094,10.90287278,10.65663475,14.55540356,14.10396717,8.905608755,6.867305062,96.12859097,0.451436389,0.930232558,0.615595075,0.027359781,1.846785226,7310,6.0,31.8,38.1,24.2,786,11.1,18.3,18.0,56005,51285,60725,3409,3299,110,3.2,56005,96.3,227.6,206.5,88.0,80.5,6.8,6.3,4.122616997,2.088926517,0.348991329,3.02542843,4.491694158,27.7,95,44.6,35.0,651,16
816684,12.89458346,12.89311411,14.50365135,13.70774988,11.25441419,12.89923642,11.66987476,6.211582448,3.965793379,67.68701236,26.56388517,0.247586582,2.892428406,0.110936421,2.49815106,816684,9.0,26.4,27.5,37.1,122843,15.4,21.9,19.8,57300,55696,58904,412156,395215,16941,4.1,57300,102.0,292.7,248.6,93.7,83.7,8.3,7.1,421.9153212,156.218357,13.55382883,552.3534574,377.6907147,20.9,61,44.5,33.9,306,35
24541,10.12998655,12.92123385,12.33853551,9.983293264,11.57247056,13.79731877,14.4655882,9.75102889,5.040544395,70.18866387,27.69650788,0.334134713,0.411556171,0.020374068,1.348763294,24541,19.8,34.6,29.6,15.9,4545,19.1,30.8,27.2,42412,38548,46276,10058,9658,400,4.0,42412,80.9,229.5,205.0,80.1,72.3,7.0,6.2,10.2380332,5.063506281,0.3330619,10.31526494,11.29996969,28.4,1,45.3,35.8,1408,40
13746,10.65764586,11.87254474,12.53455551,11.19598429,11.40695475,14.42601484,13.80037829,9.348174014,4.757747708,76.25491052,20.30408846,0.872981231,0.618361705,0.014549687,1.935108395,13746,16.3,41.7,33.1,8.9,2898,22.3,29.2,26.9,43367,38632,48102,5283,4932,351,6.6,43367,71.5,224.8,199.9,72.9,66.5,6.2,5.4,4.741346767,2.79835244,0.250477208,5.201113726,4.603416679,27.3,351,55.2,40.0,145,43
2407,13.79310345,12.58828417,8.059825509,9.472372248,9.181553801,11.79891982,13.87619443,10.34482759,10.88491899,97.59036145,0.747818862,0.249272954,0.373909431,0.083090985,0.955546323,2407,16.5,33.1,33.9,16.4,379,17.1,24.9,22.6,39850,35477,44223,1034,995,39,3.8,39850,69.9,240.4,219.1,92.8,84.8,9.2,8.6,1.290484961,1.102232398,0.155512987,0.924893027,1.476009227,34.7,89,44.8,31.7,655,41
9398,10.68312407,12.9602043,14.07746329,12.85379868,13.14109385,12.56650351,10.65120238,8.320919345,4.745690572,69.71696106,28.04852096,0.191530113,0.829963822,0.031921685,1.181102362,9398,18.4,40.6,26.7,14.3,2040,24.3,33.3,32.1,38156,34110,42202,3340,3153,187,5.6,38156,65.1,228.7,202.9,79.1,71.9,7.0,6.1,4.301675701,2.9723105,0.129541636,4.447298368,3.04735531,23.4,155,52.2,36.6,394,10
24644,13.1391008,12.64810907,11.70264567,10.98441811,12.49797111,14.1778932,12.67651355,8.014121084,4.159227398,95.72715468,2.264242818,0.223178056,0.259698101,0.008115566,1.517610777,24644,21.8,43.8,23.4,11.1,4995,20.6,28.7,27.9,42190,38431,45949,9366,8895,471,5.0,42190,84.1,230.9,214.6,77.3,72.9,8.3,7.6,16.18151097,5.437958357,0.579092929,10.89246223,10.47882442,23.4,137,55.8,38.7,138,17
29955,9.140377233,14.35152729,21.8794859,10.60590886,9.434151227,10.81956268,11.68419296,7.200801202,4.883992656,89.91821065,5.578367551,0.387247538,2.380237022,0.016691704,1.719245535,29955,6.5,30.6,30.5,32.4,5821,21.9,22.9,21.0,42887,40257,45517,13359,12675,684,5.1,42887,65.9,284.4,240.5,99.6,87.2,7.0,5.8,11.66829382,5.858833003,0.439647581,22.69004708,14.23329655,22.5,109,42.1,32.4,512,13
18998,15.01737025,14.42783451,14.00673755,16.30697968,13.49089378,11.80124224,9.169386251,3.837246026,1.942309717,66.44383619,27.06074324,0.810611643,1.321191704,0.457942941,3.905674282,18998,14.8,31.5,38.1,15.5,3134,16.8,23.7,22.2,46428,43328,49528,8028,7710,318,4.0,46428,79.2,228.7,202.9,79.1,71.9,7.0,6.1,8.69581134,6.008507649,0.261867631,8.990186678,6.160210277,13.4,183,46.7,35.0,401,10
126770,11.74883648,12.68438905,12.54003313,11.90818017,9.996844679,12.00757277,13.55762404,10.40151455,5.155005127,87.71397018,4.616234125,1.755147117,2.267886724,0.422024138,3.224737714,126770,12.8,23.5,40.7,23.0,18273,15.1,22.8,23.2,49164,46171,52157,49774,46985,2789,5.6,49164,83.2,242.0,224.0,78.1,73.2,6.9,6.1,60.15331906,34.29251806,1.467154123,58.77454771,47.53225828,27.8,3,45.2,32.2,95,2
56811,11.39215997,13.55195297,10.85529211,12.49405925,13.64700498,15.23472567,12.36732323,7.354209572,3.103272254,88.88595518,6.375525866,0.343243386,1.62468536,0.066888455,2.703701748,56811,10.7,32.1,26.3,30.8,5403,9.7,11.2,10.1,75027,68200,81854,29579,28596,983,3.3,75027,170.4,263.4,231.6,100.1,89.4,10.5,9.2,29.63507237,21.0151044,1.761745279,30.70470343,39.04153376,21.4,37,46.5,35.4,36,48
106408,12.88155026,13.51214194,13.19543643,12.82234418,13.32888505,14.15401098,10.83189234,6.529584242,2.744154575,84.90245094,11.29614315,0.577964063,1.073227577,0.097737012,2.052477257,106408,17.0,33.0,30.6,19.5,12768,12.2,17.1,15.8,57409,51955,62863,50113,48219,1894,3.8,57409,97.9,228.7,202.9,79.1,71.9,7.0,6.1,48.70533178,33.65371523,1.466723387,50.35413117,34.50340326,17.9,15,43.2,31.2,343,10
10231,11.66063923,13.19519109,12.54031864,10.66366924,10.12608738,12.98993256,12.46212491,9.920828853,6.441208093,66.5233115,1.241325384,23.06714886,0.537581859,0.029322647,8.601309745,10231,12.2,36.2,34.3,17.2,1721,17.9,24.1,22.9,38284,34232,42336,3219,3026,193,6.0,38284,73.7,206.7,189.1,73.9,68.5,6.2,5.8,2.934574986,3.341938622,0.324334105,3.42237348,5.863960626,26.3,77,53.7,37.5,1334,36
44593,11.91442603,12.99531317,11.76417823,11.67223555,12.56026731,14.73101159,12.86749041,7.398022111,4.097055592,96.01058462,1.363442693,0.3543157,0.858879196,0.141277779,1.271500011,44593,12.0,42.7,25.9,19.4,5065,11.6,16.6,14.7,57193,52304,62082,23195,22476,719,3.1,57193,102.6,230.8,212.0,80.3,74.4,6.5,6.1,23.00992771,5.630868495,0.87961496,17.53232545,22.14364025,22.7,145,50.5,38.0,58,14
403072,10.89383534,12.94706653,10.40161559,11.89985908,12.40646832,15.41312718,13.44995435,7.749235869,4.838837726,92.56807717,1.705154414,0.324011591,3.886650524,0.054580819,1.461525484,403072,3.9,23.1,29.2,43.8,19937,5.0,4.8,4.3,87333,84997,89669,225432,219447,5985,2.7,87333,143.7,264.9,238.3,94.6,86.4,7.9,7.1,210.8415954,127.5726851,9.22128648,211.6042582,227.1348459,24.0,133,34.6,26.9,1827,49
44732,11.20897791,14.27166234,18.20397031,11.38558526,10.29464366,12.22838237,10.95859787,7.176070822,4.272109452,90.59286417,2.219887329,0.840561567,3.905481534,0.096128052,2.34507735,44732,12.2,29.9,28.3,29.5,7517,18.1,21.8,20.4,43079,39680,46478,19662,19056,606,3.1,43079,79.2,273.1,236.3,86.6,79.0,7.0,6.3,24.94906416,4.8554661,0.890777239,27.82583655,19.97677481,20.8,161,42.5,33.8,1014,25
3641,12.4691019,13.62263115,10.29936831,9.72260368,10.4641582,13.26558638,14.80362538,8.486679484,6.866245537,96.67673716,0.439439714,0.549299643,0.823949464,0.027464982,1.483109036,3641,10.2,46.9,24.9,18.0,439,12.2,19.6,19.2,46014,41293,50735,1910,1850,60,3.1,46014,84.6,273.1,236.3,86.6,79.0,7.0,6.3,2.030750751,0.395214881,0.072505587,2.264908139,1.62602694,28.3,129,48.4,33.6,519,25
31567,14.43912947,9.950264517,16.19412678,11.98086609,9.703171033,13.93227104,12.45604587,7.178382488,4.165742706,17.88576678,77.68872557,0.497354833,1.146767194,0.161561124,2.6198245,31567,19.0,34.3,28.6,18.0,7491,24.1,38.9,40.5,37049,34699,39399,13120,12322,798,6.1,37049,51.0,263.2,231.8,90.3,81.7,7.3,6.3,16.59570951,7.790125369,0.355781178,15.74331711,13.81987512,23.3,730,56.9,43.9,86,46
2806,11.26158232,13.32858161,8.339272986,11.65359943,10.04989309,12.50890948,15.64504633,9.871703493,7.341411262,98.00427655,0.249465431,0.534568781,0.178189594,0.0,1.033499644,2806,7.3,37.5,36.6,18.6,424,15.3,21.1,19.2,43880,39130,48630,1252,1210,42,3.4,43880,73.5,239.2,214.5,88.2,80.3,6.8,6.2,1.519887336,1.195547741,0.135262701,1.300267252,1.832591428,30.3,87,49.6,39.5,1083,27
289615,15.3344958,15.32172021,15.57895827,14.00445419,12.99794555,12.38506293,8.88386306,4.006007976,1.487492015,19.60568341,72.14957789,0.580425738,5.186195466,0.11601609,2.36210141,289615,15.3,32.9,32.3,19.5,50072,17.6,27.3,27.9,46059,43275,48843,136502,129814,6688,4.9,46059,78.6,228.7,202.9,79.1,71.9,7.0,6.1,132.5632909,91.59669137,3.992040953,137.0508956,93.909322,13.5,63,48.4,40.6,360,10
175769,12.47148246,13.41704169,12.09997212,12.24220426,12.45896603,14.17428557,12.05445784,7.464342404,3.617247638,91.45469338,4.070683681,0.328840694,1.855844887,0.052341425,2.237595936,175769,8.8,34.8,30.3,26.2,15591,9.1,12.5,11.0,66145,61562,70728,89021,85502,3519,4.0,66145,117.8,292.7,248.6,93.7,83.7,8.3,7.1,90.80578791,33.62174893,2.917092706,118.8790461,81.28764521,21.5,89,42.8,33.8,1298,35
381951,13.5514765,14.90400601,13.54309846,11.69731196,12.45892798,14.03059555,10.45422057,6.013074976,3.347288003,80.21369233,12.90270218,0.84618184,2.948022128,0.114412582,2.974988938,381951,10.3,29.7,30.3,29.8,42664,11.5,17.5,16.4,75048,71530,78566,182241,175086,7155,3.9,75048,110.9,375.1,304.1,112.9,94.8,10.2,7.4,246.4810432,173.8130138,3.244457472,404.9708362,126.6511109,18.6,71,36.3,27.8,194,32
16481,12.81475639,13.03318973,11.16437109,11.2493174,11.7650628,13.9311935,13.4093805,8.488562587,4.144166009,94.26005704,0.904071355,1.692858443,0.806989867,0.503610218,1.832413082,16481,20.3,45.6,21.6,12.5,3002,18.4,26.5,25.7,42674,38116,47232,7426,7213,213,2.9,42674,90.6,207.6,188.2,79.9,75.0,7.0,6.5,7.136348328,1.142909426,0.481225021,4.91615107,9.214365466,24.5,87,47.4,33.6,44,3
2429,14.53272952,12.43310004,9.592424866,13.13297653,10.37463977,12.76245368,14.98559078,6.957595718,5.22848909,97.36517085,0.205846027,0.45286126,0.288184438,0.0,1.687937423,2429,8.4,40.0,31.8,19.7,299,12.9,18.2,18.2,54874,51510,58238,1160,1126,34,2.9,54874,96.2,240.4,219.1,92.8,84.8,9.2,8.6,1.302280005,1.112306812,0.156934377,0.933346557,1.489499963,29.0,111,41.4,31.8,1465,41
43545,9.734757148,14.9385693,18.45906533,9.67045585,9.574003904,12.57779309,12.81892295,8.352279251,3.874153175,92.9796762,2.854518314,0.817545068,0.900218165,0.050522448,2.397519807,43545,10.5,36.2,31.4,21.9,7368,18.4,20.7,17.5,45804,41931,49677,18562,17642,920,5.0,45804,80.9,287.0,249.7,97.8,87.6,7.9,6.7,19.25475557,16.4798055,0.627304254,32.30181279,26.23787167,23.8,107,43.3,34.6,870,22
513607,14.24863758,13.89389163,14.16043784,13.47528363,11.3514808,12.2432132,11.07909355,5.991351364,3.556610404,80.97572658,9.251431542,1.330005237,4.55309215,0.09481958,3.794924913,513607,10.7,26.2,32.2,30.9,67722,13.4,17.1,15.5,56381,54121,58641,246605,237249,9356,3.8,56381,97.0,227.6,206.5,88.0,80.5,6.8,6.3,289.6586796,146.769806,24.52043634,212.5692503,315.5903641,19.1,173,43.8,35.2,273,16
23906,11.87567975,11.9049611,11.54521877,11.69999163,11.82548314,13.86681168,13.21425584,8.796954739,5.270643353,92.80097047,3.898602861,0.476867732,0.652555844,0.087844056,2.08315904,23906,13.6,28.5,40.2,17.8,4692,20.3,29.7,30.7,40761,36597,44925,9879,9236,643,6.5,40761,62.6,284.4,240.5,99.6,87.2,7.0,5.8,9.312042464,4.675722309,0.350866803,18.10810434,11.35907819,26.1,165,49.0,35.8,154,13
55852,11.36575235,12.45434362,12.83212777,10.99692043,11.10076631,12.89837427,13.4963833,9.938766741,4.916565208,93.84981737,1.666905393,1.031296999,1.120819308,0.109217217,2.221943708,55852,11.3,34.0,36.2,18.4,8367,15.4,23.0,21.8,40887,38761,43013,26828,25433,1395,5.2,40887,75.1,273.1,236.3,86.6,79.0,7.0,6.3,31.15119224,6.062494246,1.11221699,34.74310612,24.94283347,27.1,213,48.2,34.0,1025,25
14089,10.48335581,10.67499468,11.32088864,10.55433317,12.15842146,14.4438924,15.35950032,10.03619845,4.968415076,97.4448151,0.681382639,0.440059621,0.234225282,0.028390943,1.171126411,14089,19.5,47.5,17.9,15.1,2953,21.6,29.8,27.2,39292,35357,43227,5085,4727,358,7.0,39292,89.2,263.4,231.6,100.1,89.4,10.5,9.2,7.349431176,5.211698541,0.43690886,7.61469727,9.68221241,28.6,7,58.6,41.5,1779,48
19680,11.94613821,12.5050813,11.61585366,11.875,11.77845528,12.65752033,13.63313008,8.43495935,5.553861789,52.25101626,44.91361789,0.37601626,1.316056911,0.050813008,1.092479675,19680,15.4,43.9,24.6,16.1,4731,24.5,36.3,35.3,37365,34051,40679,8914,8487,427,4.8,37365,74.9,217.1,196.7,77.2,71.2,7.6,6.9,10.21470493,2.154066668,0.406655577,9.200079135,7.521115021,25.6,13,58.1,41.2,6,0
156225,13.36597856,13.72443591,12.96719475,13.67706833,13.14258281,12.83149304,10.52904465,6.428548568,3.333653385,91.87197952,2.422787646,0.305968955,3.503920627,0.081933109,1.813410146,156225,8.0,31.0,29.2,31.8,11784,7.7,10.1,9.7,69880,65308,74452,82164,79802,2362,2.9,69880,125.4,230.8,212.0,80.3,74.4,6.5,6.1,80.61188877,19.72691747,3.081601308,61.42191699,77.57697839,19.6,81,43.7,33.5,136,14
29764,13.41217578,15.10549657,11.64158043,14.36634861,14.50745867,12.4445639,10.72772477,5.624244053,2.170407203,73.36715495,22.00645075,0.322537293,2.852439188,0.090713614,1.360704206,29764,9.4,30.8,34.2,25.6,3579,12.4,18.0,14.8,66090,60167,72013,14885,14355,530,3.6,66090,112.7,228.7,202.9,79.1,71.9,7.0,6.1,13.62365137,9.413476243,0.410265721,14.08484663,9.651147419,17.0,177,40.5,31.5,40,10
10718,12.26908005,12.48367233,11.36406046,11.19611868,12.12912857,14.60160478,13.03414816,8.854263855,4.06792312,96.06269826,2.276544131,0.158611681,0.289233066,0.055980593,1.156932263,10718,25.5,40.2,21.4,12.9,2415,23.0,34.6,34.6,35596,31886,39306,4728,4532,196,4.1,35596,70.9,230.9,214.6,77.3,72.9,8.3,7.6,7.037552127,2.365039672,0.251855137,4.737275205,4.557378678,24.2,171,54.6,39.5,49,17
181516,13.46933604,12.22371582,20.58386038,15.24989533,10.9995813,10.42001807,9.199189052,4.602349104,3.252054915,86.54223319,6.337733313,1.441195267,3.637144935,0.056193393,1.985499901,181516,5.5,19.7,35.4,39.4,18270,10.4,9.1,7.5,63885,58898,68872,100944,98629,2315,2.3,63885,97.9,237.6,217.1,87.0,79.6,10.5,9.7,109.1373795,54.21047078,9.313693218,83.82323896,140.1830236,16.2,17,38.7,33.0,488,34
3968,11.26512097,11.11391129,14.28931452,13.53326613,11.71875,12.52520161,12.87802419,7.686491935,4.989919355,89.81854839,5.720766129,0.352822581,1.890120968,0.025201613,2.192540323,3968,19.2,24.4,39.4,16.9,811,20.8,31.3,28.6,34442,30702,38182,1659,1594,65,3.9,34442,47.4,263.2,231.8,90.3,81.7,7.3,6.3,2.086095459,0.979225693,0.044722011,1.978948975,1.737170604,25.6,720,45.9,34.3,662,46
26159,12.59987003,13.61672847,9.740433503,11.99204863,12.35521236,15.1152567,13.25738751,7.217401277,4.105661531,96.49833709,0.684276922,0.592530296,0.477847013,0.053518865,1.693489812,26159,5.1,29.9,37.6,27.4,1898,7.4,9.4,8.7,75177,68332,82022,13275,12882,393,3.0,75177,125.9,239.2,214.5,88.2,80.3,6.8,6.2,14.16918489,11.14552151,1.26098966,12.12177157,17.08437604,23.1,25,52.9,44.2,488,27
20327,10.9706302,12.99749102,10.65085846,11.05918237,12.09721061,15.33920401,13.74526492,8.69287155,4.44728686,97.2499631,0.974073892,0.265656516,0.383726079,0.0,1.12658041,20327,9.9,44.9,30.3,14.9,1839,9.2,11.8,10.9,56862,51683,62041,10983,10623,360,3.3,56862,102.0,230.8,212.0,80.3,74.4,6.5,6.1,10.48870452,2.566740607,0.400958296,7.991827855,10.09382135,25.1,147,45.3,35.2,566,14
127330,10.16335506,14.2794314,28.1795335,13.28202309,9.813084112,8.850231681,8.368805466,4.684677609,2.378858085,64.57551245,28.45833661,0.397392602,4.259797377,0.136652792,2.172308176,127330,12.9,21.1,23.3,42.7,31645,27.0,30.0,28.2,42112,40172,44052,61475,59045,2430,4.0,42112,71.8,228.7,202.9,79.1,71.9,7.0,6.1,58.28180114,40.27072739,1.755111353,60.25478838,41.28748155,14.0,59,36.3,29.3,12,10
21940,11.84594348,12.12853236,11.76845943,11.08021878,10.57885141,14.49863263,14.22060164,9.074749316,4.804010939,62.57064722,35.6426618,0.291704649,0.32816773,0.004557885,1.162260711,21940,19.7,40.2,24.8,15.2,4428,20.3,27.7,26.7,46603,41752,51454,9999,9463,536,5.4,46603,97.0,260.3,231.8,84.1,75.8,9.1,7.8,11.1301298,3.611171555,0.743891924,11.80339907,8.437052707,26.2,77,51.9,37.4,773,18
24440,12.67594108,12.27905074,12.700491,12.68003273,10.56055646,13.39198036,12.88052373,8.993453355,3.83797054,84.23486088,2.409983633,5.470540098,3.089198036,0.40507365,4.390343699,24440,9.1,32.4,41.1,17.5,2756,11.4,18.0,17.2,58429,53263,63595,11214,10778,436,3.9,58429,99.5,213.5,185.8,72.3,65.0,5.6,5.0,6.77369305,4.260741526,0.3543906,11.36466218,7.256952958,23.7,1,45.6,31.4,1104,28
943823,11.48361504,13.76900118,11.9320042,11.99695282,13.28140976,15.16947563,11.30264891,6.641393566,4.423498898,78.68435077,12.72484354,0.517787763,5.815391233,0.107965159,2.149661536,943823,10.1,21.7,20.9,47.4,92971,10.0,12.7,12.2,91183,88535,93831,480767,461750,19017,4.0,91183,119.4,352.1,302.9,105.7,93.7,8.6,7.1,853.2981094,427.9699496,8.4537274,1027.392058,206.8521423,20.8,1,31.7,23.2,277,6
111876,11.43766313,12.24838214,21.1117666,14.82802388,11.60838786,10.60817333,10.34895777,5.326432836,2.482212449,94.77278415,0.45228646,1.032393007,1.617862634,0.084915442,2.039758304,111876,3.3,18.8,28.9,49.0,9721,9.0,7.6,6.6,67569,64047,71091,66429,64755,1674,2.5,67569,122.3,247.1,236.2,91.5,88.0,9.8,9.4,53.0784511,41.17792536,5.897605678,36.22814917,61.81954523,17.0,31,25.7,22.8,499,26
6272,8.354591837,9.837372449,10.50701531,9.582270408,10.74617347,17.05994898,18.17602041,11.09693878,4.639668367,42.64987245,55.00637755,0.669642857,0.286989796,0.047831633,1.339285714,6272,19.5,44.3,24.1,12.0,1550,24.8,39.5,39.0,37265,33186,41344,2835,2692,143,5.0,37265,63.6,228.7,202.9,79.1,71.9,7.0,6.1,2.870835284,1.983648804,0.086452984,2.968020362,2.033731912,31.8,263,54.9,39.1,423,10
2279,9.39008337,10.39929794,7.591048706,8.293111014,9.521720053,13.33918385,19.56998684,14.61167179,7.283896446,50.50460728,47.25756911,0.702062308,0.263273366,0.0,1.272487933,2279,32.4,34.3,24.2,9.1,580,25.5,40.5,39.8,33908,30235,37581,830,784,46,5.5,33908,57.8,228.7,202.9,79.1,71.9,7.0,6.1,1.043149492,0.720780552,0.03141364,1.078462756,0.738978799,42.7,239,58.5,38.4,414,10
5000,19.6,14.84,15.8,12.72,9.22,12.58,9.82,3.9,1.52,16.52,0.74,72.34,0.9,0.24,9.26,5000,12.7,39.2,28.8,19.3,1091,22.0,31.6,30.1,54524,49216,59832,2027,1861,166,8.2,54524,72.8,276.9,256.7,112.8,105.6,9.6,8.5,3.254510888,2.345959932,0.142384851,1.478090361,4.013896761,14.1,70,45.7,34.9,72,1
